Date,Content,Reviewer-Name,Rating
Stayed in December 2022,Close by all shops restaurants and bus stationStayed in December 2022,Maxine,10
Stayed in December 2022,"The only disappointment was the food when we order food at 8.15 ish it wasn't very good my daughter had a cheese and ham toastie and it looked if had been sat on the side all day.We wanted some diet coke sent to the room for some reason they said no to it.There could be alot more choices on the menu and room service could be better too.The location was excellent 😄 The staff were very friendly and polite 😀 Loved the the city ❤Stayed in December 2022",Amanda,10
Stayed in December 2022,"storagelocation , comfortable bed, good breakfastStayed in December 2022",Sandra,8.0
Stayed in December 2022,"The hotel is great and is in an excellent location, rooms are nice and clean, staff are friendly. Great work!!Stayed in December 2022",Lawl,8.0
Stayed in December 2022,"unforeseen road works late into the night and early wake up calls due to scaffolding being put up on adjacent buildings.great location, warm, comfortable , boutique hotel vibes.Stayed in December 2022",Andria,8.0
Stayed in December 2022,"There was no mention of the roadworks happening outside each night before we arrived - just a note at the lift after we had paid & checked in. They were incredibly loud and kept us awake. Not the fault of the hotel but I would have expected to be notified before arrival out of courtesy.The hotel is great - excellent location, rooms are nice and clean, staff are friendly!Stayed in December 2022",Adele,8.0
Stayed in November 2022,nothingmodern rooms and great locationStayed in November 2022,Craig,9.0
Stayed in November 2022,"Had to ask reception about cold bathroom..said will call maintenance...at night time,still the same ,then air con in bedroom just cold so turned off at midnight...in morning spoke to same receptionist..to  say  no heating in bathroom and  walls / floor still wet 24 hours later ...told the air con are set on a timer so only come on late,but looking into changing this ...but it was clear this is a issuse as overhear 2 other guests saying the same ....did not talk about road works as letter by lift...however drilling thoughout the night ,filling in holes and then tarmac was not what i thought would happen .Location was great, like the style of room..nice view,..good selection on b/fast..Stayed in November 2022",Mark,10
Stayed in November 2022,Breakfast was satisfactoryStayed in November 2022,Angela,10
Stayed in November 2022,"Small breakfast area, could consider utilising additional area at front of hotel at busy periodsBreakfast was good. Could have been improved with additional items on the hot buffet.Stayed in November 2022",Peter,8.0
Stayed in November 2022,Location was amazing! Staff were helpful. Rooms were clean. Midday checkout was super. Breakfast was great. Will def be back.Stayed in November 2022,Carly,10
Stayed in November 2022,"Our room 317 was very noisy due to tram works on the road outside, starting before 7am.Perfect location, excellent breakfast, friendly and efficient staff.Stayed in November 2022",Anne,8.0
Stayed in November 2022,"The vibe and the look of the hotel are amazing. The location is great, very centric and easy to move around.Stayed in November 2022",Mcqr,8.0
Stayed in November 2022,air conditioning didn’t work in the roomclean and modernStayed in November 2022,Georgina,9.0
Stayed in November 2022,Everything great location lovely staff be back next year 😊Stayed in November 2022,Sally,10
Stayed in November 2022,Our stay should have been longer! 😉Great central location. Really friendly and pleasant staff. Lovely and clean all round. Good breakfast. We would certainly return as this has been our second visit and the staff make you feel very welcome.Stayed in November 2022,Robert,8.0
Stayed in November 2022,"BreakfastA bit chaotic, fruit limitedStayed in November 2022",Neil,8.0
Stayed in November 2022,"room did smell a bit stuffy. room 504
took a while to warm up. wasn’t a lot of room to move about. plug points near bed disappointing and usb point didn’t work.location was great. staff very helpful and friendly. food and bar good.Stayed in November 2022",Jill,9.0
Stayed in November 2022,"Staff Very friendly & helpful, location was excellent, would definitely stay again 😀Stayed in November 2022",Carol,9.0
Stayed in November 2022,Bit of a maze to find reception but got there in the end.The basement room was lovely.I slept like a log and didn't want to get up.Stayed in November 2022,Ian,9.0
Stayed in November 2022,brillant locationStayed in November 2022,Malcolm,9.0
Stayed in November 2022,"the room lights were dimfantastic location. 
large rooms 
modern decor 
tasty breakfastStayed in November 2022",Rebecca,10
Stayed in October 2022,"Small roomExcellent breakfast, outstanding location!!Stayed in October 2022",Jude,9.0
Stayed in October 2022,Freindly and attentive staff. Complementary breakfast was nice and the bed was comfy.Stayed in October 2022,Christopher,8.7
Stayed in October 2022,"Staff were amazing ..location brilliant 
Lovely breakfast and good night's sleepStayed in October 2022",Christine,8.0
Stayed in October 2022,"Ok, nothing stood out.Very clean, good location, good breakfast. Lovely spacious room.Stayed in October 2022",Malc,10
Stayed in October 2022,the only thing that let it down was the breakfast service which was not very well organised and the hot breakfast was lacking. this is the only thing that would stop me giving it 10/10.the property and staff were lovelyStayed in October 2022,Daniel,10
Stayed in October 2022,"no parking 
room was so tiny 
wasn’t priced well  for the space we hadwas beautiful 
food was fantastic 
staff friendlyStayed in October 2022",Natasha,8.0
Stayed in October 2022,breakfast a bit hectic at timesthe location was amazing the staff excellent rooms of a high standard great hotelStayed in October 2022,Angela,9.0
Stayed in October 2022,"The price I thought was a bit expensive for 2 nights I know it's a city and it hasn't put me off coming back but I would be looking for cheaper options.Loved the location, loved the place very friendly helpful everything was just right.Stayed in October 2022",Cheryl,10
Stayed in July 2022,"The place was pretty pricey for its tiny size, in spite of its great location, but I was there at a peak time in summer.It was a lot more stylish than other Ibis hotels I’ve stayed in. Small but pretty funky with helpful and efficient staff.Stayed in July 2022",Helen,8.0
Stayed in October 2022,"The room was perhaps slightly small but we had a fairly big doggy with us I suppose.The style downstairs, the staff and the haggis!!!Stayed in October 2022",Kelly,8.0
Stayed in October 2022,Our room 9 had a loud noise of running water.Stayed in October 2022,Jenna,9.0
Stayed in October 2022,"location
very friendlyStayed in October 2022",Catherine,9.0
Stayed in October 2022,"I was disappointed in the twin room. It was very small and it was not easy to reach the toilet as beds were almost touching the wall.I have stayed here before ,in a twin room, with bay window and was very pleased with accommodation. That is the reason why I booked again.Breakfast was excellent, plenty of choice.Great location, very central.Friendly staff.Stayed in October 2022",Margaret,10
Stayed in October 2022,Comfortable and clean and nice and friendly staff.Stayed in October 2022,Margaret,8.0
Stayed in October 2022,"Room slightly small but they may have been because we had a dog with us the smaller rooms are allocated for that purpose.Great location, modern hotel, friendly and helpful staff.Stayed in October 2022",Sharon,9.0
Stayed in October 2022,"breakfast was standard. room was fine, but standard. sink did not drain properly.great location, nice decor.Stayed in October 2022",William,10
Stayed in October 2022,Not much!The staff was very friendly and helpful. The rooms were the nicest we had during a 3 week trip.Stayed in October 2022,Debra,8.0
Stayed in October 2022,Size of roomBreakfast excellentStayed in October 2022,Frederick,8.0
Stayed in October 2022,"room a bit small but fine for short stay
lots of road works around made it difficult to park to unload our luggageproximity to sights. 
decor in bar area
staff very helpful & friendlyStayed in October 2022",Alan,10
Stayed in October 2022,The location was great also the ambianceStayed in October 2022,Jill,9.0
Stayed in October 2022,Bit dark in bar areaGreat location and good breakfastStayed in October 2022,Sheena,10
Stayed in October 2022,"Would have preferred closer parking.convenient location
great breakfastStayed in October 2022",Lynda,8.0
Stayed in October 2022,"Room was spacious, clean and comfortable. Staff were friendly and helpful. Breakfast was lovely  plenty of choice and location was great and central for shops, sightseeing etc.Would stay here againStayed in October 2022",Sharon,9.0
Stayed in October 2022,"convenient location
good breakfastStayed in October 2022",Elaine,10
Stayed in October 2022,"great location
friendly staff
cool decorStayed in October 2022",Anice,10
Stayed in October 2022,carpet wasn’t very clean looking and the room was very smalllocation and staffStayed in October 2022,Hazel,9.0
Stayed in August 2022,"Breakfast needs more gluten free options. As a coeliac, there weren’t many safe options available.Staff were helpful and friendlyStayed in August 2022",Clair,8.0
Stayed in September 2022,there was nothing I didn’t likethe location and the variety at breakfastStayed in September 2022,Dawn,8.7
Stayed in September 2022,"great central location, clean modern bathroomStayed in September 2022",Kathryn,10
Stayed in September 2022,"nothing it was all perfectlocation, staff, breakfast cleanliness all 10 out of 10!!!! would highly recommend it. stayed with my 14 year old son we both loved it and Wi-Fi reception was great too, which is important to a teenager!!!Stayed in September 2022",Loraine,10
Stayed in September 2022,Great check on/out staff. Location brilliant. Corner room so 2 windows with lovely views. Beds comfy. Liked the wooden key cards. Great value - have stayed before and will again.Stayed in September 2022,Calum,9.0
Stayed in August 2022,NothingComfortable and cleaningStayed in August 2022,Orla,8.0
Stayed in August 2022,"There was a lot of noise at night from outside due to the location as we were at the front of the hotel. I thought the window was open as it was so noisy we couldn't sleep. This wasn't the case, not sure if windows are double glazed.Brilliant location, nice friendly staff, view from room was amazing, great breakfast, room was spotless and beds were comfortableStayed in August 2022",Eleanor,8.0
Stayed in August 2022,No disabled accessStayed in August 2022,Thomas,10
Stayed in August 2022,foodlocation; informality; beddingStayed in August 2022,Lena,9.0
Stayed in August 2022,"the shower was tiny and needed a bit of upgrade as 
the shower floor felt like it could fall in
there were no drawers, these modern hotels seem to
have none these days but a 4 day stay and it was a 
nuisances rifling through things on shelvesthe hotel was fresh, very smart  and had a great vibe
it centrally located, most shops and restaurants were 
within a short distance! everything seemed easily
accessed. 
we really enjoyed the breakfast set up, great variety 
and the times were brilliant 
 staff were helpfulStayed in August 2022",Tracy,9.0
Stayed in August 2022,I liked it alThe hotel was lovely. Very impressed with room and enjoyed the bacony views. Food was good and staff very helpfulStayed in August 2022,Geri,8.0
Stayed in August 2022,"The room itself was smaller than expected. Price for the stay was more expensive than should have been especially for the room we were allocated.Location was very central to what we required. Breakfast was good, choice more than expected. Every where was clean and staff were polite and explained everything very well.Stayed in August 2022",Gino,8.0
Stayed in August 2022,"Nothing - it's a great place to stay in Edinburgh.This hotel has some of the best views of the city from their 6th floor balcony rooms.  Ours were 603 and 604 on the front of the hotel looking out on St Andrew's Square - stunning views across the city and towards the sea.  Warm welcome from staff, both at check in and at the bar, comfy beds, immaculately clean spacious rooms and communal area were spotless too. We loved it and would visit again.Stayed in August 2022",Sarah,9.0
Stayed in August 2022,room was smalllocation was excellentStayed in August 2022,Lesley,8.0
Stayed in August 2022,Because of the festival going on the hotel was more expensive than I would have normally paid.Location of the hotel was central for Train and Tram. With the festival going on the city centre was busy and bustling.  All staff were very friendly and helpful.Stayed in August 2022,Stewart,10
Stayed in August 2022,No porridge because the heating container was broken! Scotland without porridge!!!Breakfast was quite good - a lot more than a continental buffet that I was expecting! The room was compact but contained everything you need for a short stay. All staff were helpful and friendly . Everywhere was very clean. Location is excellent- handy for the train station and buses as well as many restaurants and bars.Stayed in August 2022,Susan,8.0
Stayed in August 2022,"nothingBright, cheerful and modern.  The bedroom had AC which made for a very comfortable sleep.Stayed in August 2022",Karen,8.0
Stayed in August 2022,"nothinglocation
facilities 
being able to drop off luggage earlyStayed in August 2022",Alison,10
Stayed in July 2022,very clean and comfortable staff were welcoming amd helpfulwe ended up with “the works” room and it was amazing large balcony and the view was outstanding especially when it was dark all the pretty lights 😍 will definitely be back for sureStayed in July 2022,Rebecca,10
Stayed in August 2022,"Lots of choices, fresh and plentiful. Both hot foods bar and cold foods bar. Nicely presented.Stayed in August 2022",Kim,9.0
Stayed in August 2022,"amazing breakfast and very helpful staff!an extra point for keeping the luggage after our check out, it was very helpful as we had still couple of hours to spend in the city before our flight homeStayed in August 2022",Alessio,8.0
Stayed in August 2022,NothingGreat location.  Good breakfast. Friendly staff.Stayed in August 2022,Lorraine,8.0
Stayed in August 2022,Scrambled eggStayed in August 2022,Lynne,10
Stayed in August 2022,"The room curtains did not adequately block out the early morning sun and the windows did nothing to block out street noise.The hotel’s location was perfect, providing for easy walks to the castle and Old Town.  The Staff were all welcoming, cheerful and helpful.  The quantity of food at breakfast and meals ordered off the menu was good but the quality was mediocre.  However, there were many excellent places to dine all around. Our room with a view was much smaller than we had anticipated.  The facility, itself, was nice.Stayed in August 2022",Donald,10
Stayed in August 2022,Fried egg and bacon not availableBreakfast has plenty on offer from cooked to continentalStayed in August 2022,David,8.0
Stayed in July 2022,The bedsBrilliant hotel Great staff. Fantastic food and bar. Price was to be expected as the Open Golf was on and concerts at the castle. Will definitely be going back.Stayed in July 2022,Stephen,9.0
Stayed in July 2022,"Price was very high due to a golf tournament being on. It's always frustrating when prices go way up because if events that are on.Great location, room was small but comfortable. Having air conditioning in the room was great as it was a very warm weekend. Lovely breakfast each morning.Stayed in July 2022",Lisa,9.0
Stayed in July 2022,"Breakfast was hectic when going down around 09:00 hrs. simply not enough tables for number of guests.
Go down earlier is best solution!LocationStayed in July 2022",Paul,8.7
Stayed in July 2022,"Would off liked an iron in the roomLocation excellentStaff very helpful friendlyLoved the room with the balconyStayed in July 2022",Deborah,9.0
Stayed in July 2022,small roomsmodern designStayed in July 2022,Zinka,9.0
Stayed in July 2022,"location, cleanliness and serviceStayed in July 2022",Margaret,9.0
Stayed in July 2022,Great staff and location!  Nice balcony rooms on top floor with awesome views!  Good free breakfast with hot items.  Such a good location.Stayed in July 2022,Lavender,10
Stayed in June 2022,quite basic for the oticegood locationStayed in June 2022,Rose,10
Stayed in June 2022,"Nothing really, other than directions from the car park to the hotel would have made it easier for someone unfamiliar with Edinburgh.Everything could not have been better.Stayed in June 2022",Glen,8.0
Stayed in May 2022,.The rooms are a bit small but very functionalGreat location just out of Old Town.  Short walk to major sites but way more reasonable price and less tourist traffic. Good breakfast.Stayed in May 2022,Edmond,8.0
Stayed in July 2022,stuff are very friendlyStayed in July 2022,Shuyue,9.0
Stayed in July 2022,breakfast was okclose to all amenitiesStayed in July 2022,Diane,8.0
Stayed in July 2022,Our room was smaller than expected.A good central location. The breakfast was very good with lots of choices. The parking was a good stroll way  but the added bonus of the discount made this worth it.Stayed in July 2022,Emma,8.0
Stayed in June 2022,"Rooms are a bit tight in space and not enough sockets by bedStaff all lovely and helpful , love the decor in rooms this was my second stay hereStayed in June 2022",Amany,10
Stayed in July 2022,"It may sound odd but there was nothing I didn't like.Everything. The decor was really amazing. The staff were on hand to help at a moment's notice
The location was perfect. I will attempt to stay at the chain hotel in future travelsStayed in July 2022",Susanjustsusan,8.0
Stayed in July 2022,All goodLocationStayed in July 2022,James,10
Stayed in July 2022,small roomlocationStayed in July 2022,Ian,8.0
Stayed in June 2022,"The ""front-desk"" is just a workstation in the lobby, which got a little congested when we were checking out.  It was a small room, but it had a big bed, which was OK for us.Fantastic location, one block from Princes Street, 10 minutes walk to Waverley.  Good breakfast.  It has a full bar and a nice sitting area.  The room was ready when we arrived early.Stayed in June 2022",John,10
Stayed in June 2022,"The room layout was a little cramped, had a bit of trouble finding a good spot for the bag where I wouldn't need to close it up or climb over it but I wasn't in the room all that long so really not a big deal.Such a great spot right near the tram to the airport. 
Quiet even though it's a busy retail area. The lobby/bar lounge was great for a chillout. The staff were really good at what they do, smooth check in and out.Stayed in June 2022",Jtroaming,9.0
Stayed in July 2022,"There was 2 USB ports on only one side of the bed and they didn’t work so had to use the plug at the desk area which wasn’t ideal. Had to use a lift and then stairs to access the room which wasn’t easy with a suitcase.Really nice hotel, room was a good size with a clean bathroom with a larger than average shower. Bed was very comfortable and room had a air conditioning that worked and was amazing.Stayed in July 2022",Jess,10
Stayed in July 2022,"Great location near tram stop from and to airport
Funky room decor. New rooms and bathrooms
Nice bar and breakfast area
Good selection for breakfast
We had a room on lower ground floor and was large and quiet
Nice comfy bedsStayed in July 2022",Noreen,10
Stayed in July 2022,"house keeping can be improvedlocation, check-in process, staff helpfulnessStayed in July 2022",Chodimella,10
Stayed in July 2022,"Breakfast was ok. Not greateGreate location.
Breakfast was just OK.Stayed in July 2022",Amit,10
Stayed in July 2022,all was good.great location and the staff was super. no complaints 😀Stayed in July 2022,Mimi,10
Stayed in July 2022,No car parking facilities.All the reception staff were very friendly and helpful.  The room was large and spacious with a good sized TV.Stayed in July 2022,Andy,9.0
Stayed in June 2022,"Room size vis a vis priceStylish, friendly, efficient. Great breakfast. Everything works wellStayed in June 2022",Mark,8.0
Stayed in June 2022,"coffee at breakfastlocation was excellent , staff were friendly & politeStayed in June 2022",Dean,8.0
Stayed in June 2022,Could use another shelf in bathroom and more hooks. Toilet paper is poor quality. Window coverings don’t adequately block light in June.Awesome staff. Good breakfasts. Enjoyed the comfy lobby and bar. An excellent location. Big bath towels.  Nice to have instructions for AC.Stayed in June 2022,Karen,9.0
Stayed in May 2022,"Its pretty pricey at 245 for just one night. Only reason we paid was because we hadnt had a friend catch up in 6 months. To pay 245 and really not be there long is pretty extortionate, was just at the hotel to sleep and eat breakfast as out exploring the city, so dont think its worth the cost.Staff were really helpful and friendly, very welcoming. The hotel just had a great atmosphere, and the decor was amazing.
The breakfast was even better than expected, lots of variety.
The place was very clean and fresh.Stayed in May 2022",Annie,8.7
Stayed in June 2022,nothingthe convenient locationStayed in June 2022,Yvonne,10
Stayed in June 2022,The size of the Room. It was so small you had to go outside to change yer mind!The location. The bar. The staff. The breakfast.Stayed in June 2022,Kenneth,10
Stayed in June 2022,"Dinner limited menu. 
Ayrshire ham and cheese toastie was  about twice too much for us.Breakfast Good choiceStayed in June 2022",David,9.0
Stayed in June 2022,"There was nothing to dislike in my opinion.Lovely hotel in a great location. 5 mins walk from the tram stop (from the airport). Also, 5 mins to Princes Street - and easy access to numerous bus routes. The hop on hop off tour buses have their terminus just across the road.
Very nice room, with a compact bathroom - just a walk in shower, and no stupid bath! Nespresso coffee maker in the room, as well as a kettle.
Breakfast wasn't fancy, but good selection of hot & cold stuff. 
Nice bar in the evening - and they seem to do food there during the day, and room service.
I would definitely stay there again.Stayed in June 2022",Geraldine,10
Stayed in June 2022,"The room was tiny, for £180 a night a bigger room with bedside table and plugs on both sides would have been betterstaff were excellent, breakfast good and room very cleanStayed in June 2022",Melanie,8.0
Stayed in June 2022,Ideal for theatre trip. Comfy room and good breakfast to set you up for the dayStayed in June 2022,Pamela,10
Stayed in June 2022,"Nothing at all.Staff all lovely, food excellent and fab location.Stayed in June 2022",John,9.0
Stayed in June 2022,Room was very warm at night ...opened the window but as we had a room at the back if hotel it was very noisy....Location was excellent....staff very helpful and lovely  bar and breakfast  areaStayed in June 2022,Terese,8.0
Stayed in June 2022,"The breakfast was really nice, lots to choose from. The room was comfortable with a clean bathroom.Stayed in June 2022",Nicola,10
Stayed in June 2022,"there wasn’t anything we didn’t likeabsolutely everything! the hotel was lovely, it was kept clean, staff were all super friendly and helpful, lStayed in June 2022",Kathryn,10
Stayed in June 2022,"N/AFun, trendy hotel. Great decor in lobby and in room. We were on ground floor through a key fob entry door so not disturbed by the lift or people in the lobby. Adequate size room with all amenities. Great functional bathroom.
Breakfast buffet was brilliant a mix of Scottish & European cuisine.
Brilliant location. Definitely recommendStayed in June 2022",Emma,9.0
Stayed in June 2022,"Central location, friendly staff, good breakfast and comfy bedStayed in June 2022",Caroline,8.0
Stayed in May 2022,Lovely hotel and perfect location.  The staff were excellent and very helpful.Stayed in May 2022,Lynne,8.0
Stayed in June 2022,"The room was tight and it was hard to maneuver in the breakfast serving area. Space was at a premium in this city center facility.The hotel was well staffed and the staff was attentive. The location was great. The breakfast food was ample and varied. Wi-fi and other facilities were all in good working order and clean. Plenty of good dining options nearby, and while the facility is quiet, most Edinburgh city attractions were within easy walking distance.Stayed in June 2022",Raymond,9.0
Stayed in June 2022,"The hotel is well situated right on St. Andrew's Square, but is quiet and has a fun vibe.Stayed in June 2022",Andrea,10
Stayed in May 2022,"More vegan options for breakfastFantastic location, breakfast catered for vegans which was great, and the room was clean and well equiped with an excellent view.Stayed in May 2022",Rohan,9.0
Stayed in May 2022,convenient locationStayed in May 2022,Mitchell,8.0
Stayed in June 2022,"only slight negative was the porridge at breakfast  was a bit burnt on a couple of days but other that that, it was very good.The location was great and the hotel itself was just what we wanted: nice clean bedroom and also excellent layout of the bar area, making breakfast really enoyableStayed in June 2022",Stuart,9.0
Stayed in June 2022,"Helpful and friendly staff, great breakfast and location.Stayed in June 2022",Deborah,10
Stayed in June 2022,Great location. Good decor. Excellent bar area. Comfortable rooms.Stayed in June 2022,Michael,9.0
Stayed in May 2022,"NothingLocation excellent.Very central.Breakfast was excellent.Exceeded expectations.Great choice.Cleanliness was very good.Quiet and comfortable room .Stayed in May 2022",Joyce,9.0
Stayed in May 2022,"Room wasn’t cleaned very well, used glasses not removed.Location, bar area, breakfast.Stayed in May 2022",Matt,8.0
Stayed in May 2022,location and friendly staffStayed in May 2022,Suzanne,8.0
Stayed in May 2022,Good location breakast was good and hotel staff excellent.Stayed in May 2022,Kristina,10
Stayed in May 2022,room was tiny. it was difficult to use the wardrobe as it was up against the bed.location. decoration of communal areas. staff very visible and helpfulStayed in May 2022,Keith,9.0
Stayed in May 2022,"perfect place to stay, brilliant breakfast, friendly staff.
I really highly recommend this hotel.Stayed in May 2022",Dave,8.7
Stayed in May 2022,Would have liked to have stayed longerExcellent. Brilliant location.Stayed in May 2022,Evelyn,9.0
Stayed in May 2022,"Superb location. Friendly, helpful staff. Couldn't fault it. Would definitely recommend.Stayed in May 2022",Jackie,9.0
Stayed in May 2022,"The bedroom could have been bigger, but not a problem reallyVery good breakfast, far better than we expected as hot food was also available….and hot! Lovely and friendly staff Well done all!Stayed in May 2022",Colin,9.0
Stayed in May 2022,"coffee machine wasn’t working
noisy in the night disturbed sleepinglocation
bar
live music 
breakfast was goodStayed in May 2022",Connie,10
Stayed in May 2022,The eggsWell located with staff who are super friendly and helpful.The breakfast was fantastic and I really enjoyed my stay .Stayed in May 2022,Yvonne,8.0
Stayed in May 2022,Minor detail- shower wasn’t draining properly. Trap probably needed cleared outGreat location for exploring Edinburgh. Lots of good restaurants and shopping close by. Hotel staff lovely and very helpful. Breakfast was very good - a great variety.Stayed in May 2022,Laura,8.0
Stayed in May 2022,"Springs on Sofa were broken and uncomfortable to sit on 
Had to collect room service from bar area yourself
Breakfast selection was very poorGood view from balcony and situated in an excellent location.Stayed in May 2022",Mike,8.0
Stayed in May 2022,The welcome and help from staff particularly Tatiana (?)Stayed in May 2022,Anthony,10
Stayed in May 2022,"the food served at night was utterly appalling-over cooked, dry and tasteless and an disaster of a salad, which must have been scraped off the bottom of the fridge drawer-black, wilted and dead. How can the chef get away with this?very centralStayed in May 2022",Adrienne,9.0
Stayed in May 2022,"Choice of breakfast was good BUT some of the hot items had been there too long and were a bit overdone. Not really much else to say.Breakfast was ok and had a good selection.The beds were very comfortable Plenty of hot water for showerHotel is in a great locationStayed in May 2022",Mags,8.0
Stayed in May 2022,We liked the location. The staff was very friendly and helpful. The breakfast was good. We requested a quiet room and tehy find us one.Stayed in May 2022,James,9.0
Stayed in May 2022,"nothing!Modern decor & facilities, bright colours, & very inviting/welcoming.Stayed in May 2022",Sarah,8.0
Stayed in May 2022,Location ideal for seeing the sights of Edinburgh.Stayed in May 2022,Jeremy,10
Stayed in April 2022,"small roombreakfastStaffStayed in April 2022",Monsewije,10
Stayed in May 2022,room was very smalllocation was great! staff was very helpful! breakfast was good.Stayed in May 2022,Vincent,10
Stayed in May 2022,Wi-Fi didn’t work well enoughvery central and well equipped if small roomsStayed in May 2022,Sandra,9.0
Stayed in April 2022,"The Breakfast provided had a really great selection of options, including coffee/cappuccino machine. The location was perfect for walking tours, close enough to the train station or to get on a hop on/hop off.Stayed in April 2022",Megan,10
Stayed in May 2022,There were no negatives.Staff were so helpful and friendly. The hotel location was perfect as it was right in the City centre.Stayed in May 2022,Kath,10
Stayed in April 2022,"The room size didn't match the room priceThe room i was initially allocated was too small and after I mentioned this to the staff, they worked on moving us to a bigger room (same room type) and this is what I really appreciated - they put in the effort to solve the issue.Stayed in April 2022",Vanessa,10
Stayed in May 2022,HAD TO LEAVEEVERYTHING !!!Stayed in May 2022,Cashel,9.0
Stayed in April 2022,"fantastic position. 
6 minute walk to train station.
few minutes to Princess Street or George Street
Great views over St Andrews SquareStayed in April 2022",Jayne,10
Stayed in April 2022,"High bar prices in hotel.Excellent location to explore the city. Rooms comfortable and functional. Friendly and helpful staff. Plenty of excellent places to eat within 10 mins walking distance in George Street and Rose StreetStayed in April 2022",Aileen,9.0
Stayed in April 2022,The traffic noise at night was quite annoyingStayed in April 2022,Ann,10
Stayed in April 2022,No dislikes at allGreat location and welcoming staff all ok clean and tidyStayed in April 2022,Mcgrory,9.0
Stayed in April 2022,Small room for the priceLovely quirky hotel great location. Rooms very small but clean. Expensive for the room size but overall a good stayStayed in April 2022,Nichola,10
Stayed in April 2022,the shower and toilet could have been cleanerlocation and facilities greatStayed in April 2022,Karen,8.7
Stayed in April 2022,"Rooms could benefit from a little updating.Perfect Location for all attractions. Edinburgh boasts an abundance of Bars, Restaurants, shops as well as so many local attractions all within a few minutes walk from Hotel as well as most transport links.Stayed in April 2022",Paul,8.0
Stayed in April 2022,Great location and live continental breakfast includedStayed in April 2022,Julie,10
Stayed in April 2022,Cannot think of a thing.Location was excellent as was breakfast - the room was a little dark but that was our choice as we arrived very early and were warned by the excellent staff member that the room that was immediately available was a little dark or we could have e brighter room further up later in the day - we chose to have the darker room so that we could have a quick wash and leave our luggage and spend the rest of the day sightseeing - the location of the hotel is just so good for that . It was also great that we could leave our luggage after checking out next day so our museum trip was unencumbered - great help esp. for this 80 year old travelling with her granddaughter!Stayed in April 2022,Maureen,10
Stayed in April 2022,"Had a great stay, excellent location and staff extremely pleasant and helpful. Fantastic room overlooking St. Andrew’s Square…..room 105.
will definitely recommend and hope to go back again in the future.Stayed in April 2022",Jenny,8.0
Stayed in April 2022,There was nothing we didn’t likeBreakfast very goodStayed in April 2022,Sandra,9.0
Stayed in March 2022,"window condensationconvenient ,pleasantly informal.Stayed in March 2022",James,10
Stayed in April 2022,Breakfast choices excellentStayed in April 2022,Jayne,10
Stayed in April 2022,"Slight issue with room air con blowing cool air, quilt quite thin. The air con issue could have been solved if we had asked for help. We didn’t so it was not that bad, still slept well.Wonderful decor, breakfast tasty.Stayed in April 2022",Mary,9.0
Stayed in February 2022,"There was no toilet paper provided :(Lovely, quirky design. The staff was super helpful and friendly, we really enjoyed it.Stayed in February 2022",Elaine,8.0
Stayed in April 2022,Breakfast a bit chaoticGreat locationStayed in April 2022,M,10
Stayed in April 2022,"no problemsquirky deco , excellent locationStayed in April 2022",Tracey,8.0
Stayed in March 2022,NothingThe staff were extremely friendly and helpful. The room was clean and quite large. Breakfast was varied and excellent. The location was perfect for Edinburgh city centreStayed in March 2022,Charlotte,8.0
Stayed in April 2022,lack of storage in the bedroom and bathroom a shelve for the toiletriesfriendly staff and good locationStayed in April 2022,Julie,9.0
Stayed in April 2022,"central location, very convenientStayed in April 2022",Kateryna,8.0
Stayed in April 2022,"Face cloths in the room would’ve been a great addition. 
WiFi dropped out often.Mainly had all the essentials in room, discount at Q park was very helpful and front of house staff always greeting you.Stayed in April 2022",Daniel,9.0
Stayed in March 2022,Wasn't really that impressed with breakfast. The room was very nice. Staff very nice.Stayed in March 2022,James,9.0
Stayed in March 2022,good menu at night very limitedgreat locationStayed in March 2022,Sinead,10
Stayed in March 2022,Great location.   The best breakfast I've ever had in a hotel.  Staff were friendly and helpful.Stayed in March 2022,Micaela,8.0
Stayed in March 2022,Great location with very friendly staff. Discounted parking at Omni.Stayed in March 2022,Iris,9.0
Stayed in February 2022,"the food was dreadful!location, staff , roomStayed in February 2022",Natalie,8.0
Stayed in March 2022,Room could have been a tad larger with room for another chair.Especially the breakfast - compared to some places costing the same for room only and not such a comfortable room or quiet locationStayed in March 2022,John,8.0
Stayed in March 2022,"The room was fine except it could do with a bedside set of drawers 
As we we were staying a few day it would have made unpacking easierI liked the position of the hotel .
It was convenient for exploring EdinburghStayed in March 2022",Steven,10
Stayed in February 2022,NothingEverythingStayed in February 2022,Mark,9.0
Stayed in March 2022,"TV didn’t work, didn’t realise till late in evening. disappointing end to my stay.great location, excellent staff, quirky decorStayed in March 2022",Vikki,8.0
Stayed in March 2022,"No tea spoons beside tea bags or container to deposit used tea bags. Fitted sheets would better.Location was perfect.Stayed in March 2022",Carol,10
Stayed in March 2022,Bed was hard.Good location. Decor nice.Stayed in March 2022,Stephen,8.7
