Date,Content,Reviewer-Name,Rating
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
Stayed in February 2025,"The only suggestion I have is that there could be one or two more lager on tap options at the bar, but I am clutching at straws there and the cocktails were fabulous!Everything about the Moxy Hotel is exceptional. When you first enter there is an ambience that is difficult to describe but it has a lot to do with the lighting, the facilities, the décor and the layout as well as a wonderful team of friendly and helpful staff who go above and beyond to make everything perfect for your stay. The hotel facilities are first rate, the place is spotlessly clean and the food from the bar menu was delicious. The buffet breakfast has a huge range of options and caters for all. The lighting in the rooms is wonderful and the floor to ceiling black out curtains make for a lovely restful sleep. Check out time of 12pm and breakfast till 11, make it that bit above and beyond what you would normally expect. We were even allowed to check in early too. Special thanks to Ala one of the team leaders who looked after us as though we were his only guests. He even played connect four with us and began pouring drinks for us before they were even ordered just because we were waiting at the bar and he knew what we wanted! An unforgettable stay. We will be back!Stayed in February 2025",Amanda,10
Stayed in February 2025,"We could here our neighbours the next morning, but to be fair they were playing quite loud music!Welcoming staff! Our room happened to be ready when we went to bag drop at 11:15, total bonus. We had a welcome drink on arrival, and the cost included breakfast. We didn't expect it to be too varied, but wow, there was lots on offer and all delicious! Location for us was perfect as it's close to the train station.
Bedroom was plenty big enough with clever design. Loved the under bed lighting which automatically turned on when you got out!Stayed in February 2025",Shelley,10
Stayed in February 2025,"Bit noisy with people next to usClean, spacious room. Just was bit noisy with people in rooms next to us.Stayed in February 2025",Krishna,8.0
Stayed in February 2025,"The bathroom was a wet room but when showering it flooded the entire bathroom which could be dangerous plus the bathroom is the only place with good light for makeup which made it hard with all the water on the floorThe hotel was fab, room massive & well thought out. Staff were so friendly and nothing was too much troubleStayed in February 2025",Ubee,8.0
Stayed in February 2025,Love the free drink token and the decor style of the hotel was great. Previously stayed at Moxy NEC and was nice to find it as good again.Stayed in February 2025,Kate,10
Stayed in February 2025,"Bar expensiveClean, comfortable, modernStayed in February 2025",Jamie,9.0
Stayed in January 2025,"Strange smell in the bathroomSuper friendly staff, clean rooms, good value stay with breakfast. Bed was comfy and booking process was easy.Stayed in January 2025",Kayleigh,9.0
Stayed in February 2025,"Would’ve liked Guinness on the bar but that’s just a personal preference. Aside from that the stay was perfect.The cleanliness of this hotel was exceptional!! It was like our room was brand new, never been stayed in. The reception/bar area was also spotless. The whole hotel including the rooms were nicely decorated, decor was gorgeous. After some confusion on our part, the staff were really helpful and we got a complimentary drink on arrival too. Price was a bargain and close to the arena.Stayed in February 2025",Sammi,10
Stayed in February 2025,"The room we had was exceptionally clean, well designed, and very comfortable .
Great location with different bars , restaurants, and supermarkets within walking distance .
Complimentary welcome cocktail that kicked off things very nicely.Stayed in February 2025",Dorris,10
Stayed in February 2025,Great facilities and good choice for breakfast!Stayed in February 2025,Scott,9.0
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
Stayed in February 2025,"The only suggestion I have is that there could be one or two more lager on tap options at the bar, but I am clutching at straws there and the cocktails were fabulous!Everything about the Moxy Hotel is exceptional. When you first enter there is an ambience that is difficult to describe but it has a lot to do with the lighting, the facilities, the décor and the layout as well as a wonderful team of friendly and helpful staff who go above and beyond to make everything perfect for your stay. The hotel facilities are first rate, the place is spotlessly clean and the food from the bar menu was delicious. The buffet breakfast has a huge range of options and caters for all. The lighting in the rooms is wonderful and the floor to ceiling black out curtains make for a lovely restful sleep. Check out time of 12pm and breakfast till 11, make it that bit above and beyond what you would normally expect. We were even allowed to check in early too. Special thanks to Ala one of the team leaders who looked after us as though we were his only guests. He even played connect four with us and began pouring drinks for us before they were even ordered just because we were waiting at the bar and he knew what we wanted! An unforgettable stay. We will be back!Stayed in February 2025",Amanda,10
Stayed in February 2025,"We could here our neighbours the next morning, but to be fair they were playing quite loud music!Welcoming staff! Our room happened to be ready when we went to bag drop at 11:15, total bonus. We had a welcome drink on arrival, and the cost included breakfast. We didn't expect it to be too varied, but wow, there was lots on offer and all delicious! Location for us was perfect as it's close to the train station.
Bedroom was plenty big enough with clever design. Loved the under bed lighting which automatically turned on when you got out!Stayed in February 2025",Shelley,10
Stayed in February 2025,"Bit noisy with people next to usClean, spacious room. Just was bit noisy with people in rooms next to us.Stayed in February 2025",Krishna,8.0
Stayed in February 2025,"The bathroom was a wet room but when showering it flooded the entire bathroom which could be dangerous plus the bathroom is the only place with good light for makeup which made it hard with all the water on the floorThe hotel was fab, room massive & well thought out. Staff were so friendly and nothing was too much troubleStayed in February 2025",Ubee,8.0
Stayed in February 2025,Love the free drink token and the decor style of the hotel was great. Previously stayed at Moxy NEC and was nice to find it as good again.Stayed in February 2025,Kate,10
Stayed in February 2025,"Bar expensiveClean, comfortable, modernStayed in February 2025",Jamie,9.0
Stayed in January 2025,"Strange smell in the bathroomSuper friendly staff, clean rooms, good value stay with breakfast. Bed was comfy and booking process was easy.Stayed in January 2025",Kayleigh,9.0
Stayed in February 2025,"Would’ve liked Guinness on the bar but that’s just a personal preference. Aside from that the stay was perfect.The cleanliness of this hotel was exceptional!! It was like our room was brand new, never been stayed in. The reception/bar area was also spotless. The whole hotel including the rooms were nicely decorated, decor was gorgeous. After some confusion on our part, the staff were really helpful and we got a complimentary drink on arrival too. Price was a bargain and close to the arena.Stayed in February 2025",Sammi,10
Stayed in February 2025,"The room we had was exceptionally clean, well designed, and very comfortable .
Great location with different bars , restaurants, and supermarkets within walking distance .
Complimentary welcome cocktail that kicked off things very nicely.Stayed in February 2025",Dorris,10
Stayed in February 2025,Great facilities and good choice for breakfast!Stayed in February 2025,Scott,9.0
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
Stayed in February 2025,"The only suggestion I have is that there could be one or two more lager on tap options at the bar, but I am clutching at straws there and the cocktails were fabulous!Everything about the Moxy Hotel is exceptional. When you first enter there is an ambience that is difficult to describe but it has a lot to do with the lighting, the facilities, the décor and the layout as well as a wonderful team of friendly and helpful staff who go above and beyond to make everything perfect for your stay. The hotel facilities are first rate, the place is spotlessly clean and the food from the bar menu was delicious. The buffet breakfast has a huge range of options and caters for all. The lighting in the rooms is wonderful and the floor to ceiling black out curtains make for a lovely restful sleep. Check out time of 12pm and breakfast till 11, make it that bit above and beyond what you would normally expect. We were even allowed to check in early too. Special thanks to Ala one of the team leaders who looked after us as though we were his only guests. He even played connect four with us and began pouring drinks for us before they were even ordered just because we were waiting at the bar and he knew what we wanted! An unforgettable stay. We will be back!Stayed in February 2025",Amanda,10
Stayed in February 2025,"We could here our neighbours the next morning, but to be fair they were playing quite loud music!Welcoming staff! Our room happened to be ready when we went to bag drop at 11:15, total bonus. We had a welcome drink on arrival, and the cost included breakfast. We didn't expect it to be too varied, but wow, there was lots on offer and all delicious! Location for us was perfect as it's close to the train station.
Bedroom was plenty big enough with clever design. Loved the under bed lighting which automatically turned on when you got out!Stayed in February 2025",Shelley,10
Stayed in February 2025,"Bit noisy with people next to usClean, spacious room. Just was bit noisy with people in rooms next to us.Stayed in February 2025",Krishna,8.0
Stayed in February 2025,"The bathroom was a wet room but when showering it flooded the entire bathroom which could be dangerous plus the bathroom is the only place with good light for makeup which made it hard with all the water on the floorThe hotel was fab, room massive & well thought out. Staff were so friendly and nothing was too much troubleStayed in February 2025",Ubee,8.0
Stayed in February 2025,Love the free drink token and the decor style of the hotel was great. Previously stayed at Moxy NEC and was nice to find it as good again.Stayed in February 2025,Kate,10
Stayed in February 2025,"Bar expensiveClean, comfortable, modernStayed in February 2025",Jamie,9.0
Stayed in January 2025,"Strange smell in the bathroomSuper friendly staff, clean rooms, good value stay with breakfast. Bed was comfy and booking process was easy.Stayed in January 2025",Kayleigh,9.0
Stayed in February 2025,"Would’ve liked Guinness on the bar but that’s just a personal preference. Aside from that the stay was perfect.The cleanliness of this hotel was exceptional!! It was like our room was brand new, never been stayed in. The reception/bar area was also spotless. The whole hotel including the rooms were nicely decorated, decor was gorgeous. After some confusion on our part, the staff were really helpful and we got a complimentary drink on arrival too. Price was a bargain and close to the arena.Stayed in February 2025",Sammi,10
Stayed in February 2025,"The room we had was exceptionally clean, well designed, and very comfortable .
Great location with different bars , restaurants, and supermarkets within walking distance .
Complimentary welcome cocktail that kicked off things very nicely.Stayed in February 2025",Dorris,10
Stayed in February 2025,Great facilities and good choice for breakfast!Stayed in February 2025,Scott,9.0
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
Stayed in February 2025,"The only suggestion I have is that there could be one or two more lager on tap options at the bar, but I am clutching at straws there and the cocktails were fabulous!Everything about the Moxy Hotel is exceptional. When you first enter there is an ambience that is difficult to describe but it has a lot to do with the lighting, the facilities, the décor and the layout as well as a wonderful team of friendly and helpful staff who go above and beyond to make everything perfect for your stay. The hotel facilities are first rate, the place is spotlessly clean and the food from the bar menu was delicious. The buffet breakfast has a huge range of options and caters for all. The lighting in the rooms is wonderful and the floor to ceiling black out curtains make for a lovely restful sleep. Check out time of 12pm and breakfast till 11, make it that bit above and beyond what you would normally expect. We were even allowed to check in early too. Special thanks to Ala one of the team leaders who looked after us as though we were his only guests. He even played connect four with us and began pouring drinks for us before they were even ordered just because we were waiting at the bar and he knew what we wanted! An unforgettable stay. We will be back!Stayed in February 2025",Amanda,10
Stayed in February 2025,"We could here our neighbours the next morning, but to be fair they were playing quite loud music!Welcoming staff! Our room happened to be ready when we went to bag drop at 11:15, total bonus. We had a welcome drink on arrival, and the cost included breakfast. We didn't expect it to be too varied, but wow, there was lots on offer and all delicious! Location for us was perfect as it's close to the train station.
Bedroom was plenty big enough with clever design. Loved the under bed lighting which automatically turned on when you got out!Stayed in February 2025",Shelley,10
Stayed in February 2025,"Bit noisy with people next to usClean, spacious room. Just was bit noisy with people in rooms next to us.Stayed in February 2025",Krishna,8.0
Stayed in February 2025,"The bathroom was a wet room but when showering it flooded the entire bathroom which could be dangerous plus the bathroom is the only place with good light for makeup which made it hard with all the water on the floorThe hotel was fab, room massive & well thought out. Staff were so friendly and nothing was too much troubleStayed in February 2025",Ubee,8.0
Stayed in February 2025,Love the free drink token and the decor style of the hotel was great. Previously stayed at Moxy NEC and was nice to find it as good again.Stayed in February 2025,Kate,10
Stayed in February 2025,"Bar expensiveClean, comfortable, modernStayed in February 2025",Jamie,9.0
Stayed in January 2025,"Strange smell in the bathroomSuper friendly staff, clean rooms, good value stay with breakfast. Bed was comfy and booking process was easy.Stayed in January 2025",Kayleigh,9.0
Stayed in February 2025,"Would’ve liked Guinness on the bar but that’s just a personal preference. Aside from that the stay was perfect.The cleanliness of this hotel was exceptional!! It was like our room was brand new, never been stayed in. The reception/bar area was also spotless. The whole hotel including the rooms were nicely decorated, decor was gorgeous. After some confusion on our part, the staff were really helpful and we got a complimentary drink on arrival too. Price was a bargain and close to the arena.Stayed in February 2025",Sammi,10
Stayed in February 2025,"The room we had was exceptionally clean, well designed, and very comfortable .
Great location with different bars , restaurants, and supermarkets within walking distance .
Complimentary welcome cocktail that kicked off things very nicely.Stayed in February 2025",Dorris,10
Stayed in February 2025,Great facilities and good choice for breakfast!Stayed in February 2025,Scott,9.0
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
Stayed in February 2025,"The only suggestion I have is that there could be one or two more lager on tap options at the bar, but I am clutching at straws there and the cocktails were fabulous!Everything about the Moxy Hotel is exceptional. When you first enter there is an ambience that is difficult to describe but it has a lot to do with the lighting, the facilities, the décor and the layout as well as a wonderful team of friendly and helpful staff who go above and beyond to make everything perfect for your stay. The hotel facilities are first rate, the place is spotlessly clean and the food from the bar menu was delicious. The buffet breakfast has a huge range of options and caters for all. The lighting in the rooms is wonderful and the floor to ceiling black out curtains make for a lovely restful sleep. Check out time of 12pm and breakfast till 11, make it that bit above and beyond what you would normally expect. We were even allowed to check in early too. Special thanks to Ala one of the team leaders who looked after us as though we were his only guests. He even played connect four with us and began pouring drinks for us before they were even ordered just because we were waiting at the bar and he knew what we wanted! An unforgettable stay. We will be back!Stayed in February 2025",Amanda,10
Stayed in February 2025,"We could here our neighbours the next morning, but to be fair they were playing quite loud music!Welcoming staff! Our room happened to be ready when we went to bag drop at 11:15, total bonus. We had a welcome drink on arrival, and the cost included breakfast. We didn't expect it to be too varied, but wow, there was lots on offer and all delicious! Location for us was perfect as it's close to the train station.
Bedroom was plenty big enough with clever design. Loved the under bed lighting which automatically turned on when you got out!Stayed in February 2025",Shelley,10
Stayed in February 2025,"Bit noisy with people next to usClean, spacious room. Just was bit noisy with people in rooms next to us.Stayed in February 2025",Krishna,8.0
Stayed in February 2025,"The bathroom was a wet room but when showering it flooded the entire bathroom which could be dangerous plus the bathroom is the only place with good light for makeup which made it hard with all the water on the floorThe hotel was fab, room massive & well thought out. Staff were so friendly and nothing was too much troubleStayed in February 2025",Ubee,8.0
Stayed in February 2025,Love the free drink token and the decor style of the hotel was great. Previously stayed at Moxy NEC and was nice to find it as good again.Stayed in February 2025,Kate,10
Stayed in February 2025,"Bar expensiveClean, comfortable, modernStayed in February 2025",Jamie,9.0
Stayed in January 2025,"Strange smell in the bathroomSuper friendly staff, clean rooms, good value stay with breakfast. Bed was comfy and booking process was easy.Stayed in January 2025",Kayleigh,9.0
Stayed in February 2025,"Would’ve liked Guinness on the bar but that’s just a personal preference. Aside from that the stay was perfect.The cleanliness of this hotel was exceptional!! It was like our room was brand new, never been stayed in. The reception/bar area was also spotless. The whole hotel including the rooms were nicely decorated, decor was gorgeous. After some confusion on our part, the staff were really helpful and we got a complimentary drink on arrival too. Price was a bargain and close to the arena.Stayed in February 2025",Sammi,10
Stayed in February 2025,"The room we had was exceptionally clean, well designed, and very comfortable .
Great location with different bars , restaurants, and supermarkets within walking distance .
Complimentary welcome cocktail that kicked off things very nicely.Stayed in February 2025",Dorris,10
Stayed in February 2025,Great facilities and good choice for breakfast!Stayed in February 2025,Scott,9.0
Stayed in February 2025,"I enjoyed the breakfast choice but my husband wasn’t so keen He prefers table service. He had a croissant which was unfortunately hard around the edges He had to ask a member of staff for glasses for the juice and for white bread for toastThe hotel was lovely and quirky  It was based centrally and was able to get to places easilyStayed in February 2025",Adam,8.0
Stayed in November 2024,"Good selection, buffet breakfast.Stayed in November 2024",David,8.0
Stayed in February 2025,"Bathroom a little bit on the small side and food ran out quickly at breakfast, but was fairly quickly topped up again.Comfy beds and very friendly staffStayed in February 2025",Brokenlindley,10
Stayed in February 2025,"Small rooms including the bathroom.  Breakfast was busy and there wasn't enough food, plates or cutlery.Friendly staff, nice bar, pool table and clean rooms.Stayed in February 2025",James,8.0
Stayed in February 2025,"The breakfast was pretty poor, there wasn’t a lot of choice by the time we got down and it just wasn’t very appealing. Also the toilet downstairs has not been cleaned from the night before as there was no toilet roll in them, the bins were over flowing and there were empty glasses in the sideLocation is brilliant and the hotel itself is really nice and something a bit different. The staff are great too and the car park under the hotel is really handyStayed in February 2025",Samantha,8.0
Stayed in January 2025,"Nice room, easy parkingStayed in January 2025",Sean,9.0
Stayed in January 2025,"Parking was abit of a hassle, we had to park about a 5-10 min walk away.Great place, amazing staff and great room.Stayed in January 2025",Guy,10
Stayed in January 2025,"The second Moxy I’ve stayed at. I like the casual atmosphere, the friendly staff, clean and comfortable rooms.Stayed in January 2025",Janet,10
Stayed in January 2025,"Clean, modern, friendly, very centrally locatedStayed in January 2025",Andrea,10
Stayed in February 2025,"I would say the breakfast… I would have liked more of a selection. The pastries were really nice though!It was an easy drive and in a great location. Surrounded by food, shopping and parking was right on the doorstep. The bed was comfy, the hotel was clean and modern. Great value and I would definitely come again.Stayed in February 2025",Alysia,10
Stayed in February 2025,"The heating didn’t work well in our room, unsure if it was just an issue with our roomI loved the hotel they were very nice and allowed us to check in early. The hotel was central to most things and a straightforward walk from the station. Check out was at 12 which was great! Staff were very niceStayed in February 2025",Tracey,10
Stayed in February 2025,Lovely decoration for valentinesStayed in February 2025,Jordan,10
Stayed in February 2025,"The welcoming was amazing, loved how it was valentines day and they spread the bed with petals and even a valentines message on the mirror lovely gesture.Stayed in February 2025",Amy,10
Stayed in February 2025,"Great location for the shopping centre, plenty of restaurant options in waking distance.Stayed in February 2025",Leanne,9.0
